pos,neu,neg
0.204,0.796,0
0.084,0.839,0.077
0.137,0.819,0.044
0.157,0.78,0.063
0.122,0.878,0
0.135,0.865,0
0,1,0
0.271,0.729,0
0.286,0.714,0
0.07,0.716,0.214
0,1,0
0,1,0
0.18,0.82,0
0.08,0.639,0.281
0.092,0.829,0.079
0.11,0.811,0.079
0.321,0.679,0
0.209,0.791,0
0.199,0.801,0
0,1,0
0,0.833,0.167
0.088,0.912,0
0,0.812,0.188
0.066,0.877,0.056
0,0.944,0.056
0.098,0.902,0
0,1,0
0,0.909,0.091
0,0.928,0.072
0,1,0
0,0.845,0.155
0,0.781,0.219
0.222,0.487,0.292
0,0.731,0.269
0.143,0.857,0
0,0.741,0.259
0.109,0.759,0.133
0.073,0.878,0.049
0.115,0.885,0
0.155,0.801,0.044
0,1,0
0.364,0.583,0.053
0,1,0
0.408,0.592,0
0,0.946,0.054
0,0.943,0.057
0.057,0.943,0
0.101,0.899,0
0.099,0.732,0.168
0.17,0.83,0
0.338,0.662,0
0.343,0.553,0.103
0.186,0.632,0.181
0.047,0.586,0.367
0.072,0.781,0.147
0.116,0.751,0.133
0.066,0.776,0.158
0.17,0.69,0.14
0.109,0.642,0.249
0.107,0.749,0.144
0.173,0.827,0
0.202,0.751,0.048
0.122,0.802,0.077
0.105,0.824,0.071
0,0.908,0.092
0,1,0
0.049,0.951,0
0,0.938,0.062
0.102,0.898,0
0.33,0.67,0
0.051,0.949,0
0.188,0.812,0
0.158,0.842,0
0,1,0
0.389,0.611,0
0.114,0.821,0.065
0.146,0.854,0
0.115,0.836,0.049
0.16,0.759,0.081
0.119,0.763,0.119
0.171,0.775,0.055
0.198,0.802,0
0.054,0.946,0
0.073,0.856,0.071
0.139,0.861,0
0.189,0.735,0.076
0.13,0.743,0.127
0.173,0.664,0.163
0.073,0.703,0.224
0.129,0.666,0.205
0.174,0.75,0.076
0.258,0.651,0.091
0.269,0.579,0.152
0.096,0.904,0
0.154,0.846,0
0,0.778,0.222
0.214,0.596,0.19
0.101,0.692,0.207
0.242,0.6,0.158
0.104,0.637,0.259
0.223,0.717,0.06
0.491,0.509,0
0.358,0.642,0
0.241,0.731,0.028
0.164,0.775,0.061
0.191,0.619,0.19
0.208,0.655,0.137
0.177,0.752,0.071
0.21,0.543,0.247
0.126,0.688,0.186
0.252,0.69,0.057
0,0.882,0.118
0.288,0.622,0.09
0,0.839,0.161
0.229,0.643,0.128
0.163,0.837,0
0.203,0.797,0
0.085,0.915,0
0,1,0
0.116,0.769,0.116
0.41,0.59,0
0,1,0
0.3,0.67,0.03
0.076,0.793,0.131
0.263,0.676,0.061
0.097,0.903,0
0.076,0.891,0.033
0.118,0.793,0.089
0.18,0.714,0.106
0.144,0.856,0
0,1,0
0,1,0
0.121,0.842,0.037
0.267,0.733,0
0.164,0.836,0
0.112,0.732,0.156
0,0.919,0.081
0,0.893,0.107
0.176,0.675,0.149
0.155,0.608,0.237
0.16,0.84,0
0.192,0.808,0
0,0.887,0.113
0.334,0.666,0
0.332,0.571,0.096
0.482,0.518,0
0.227,0.773,0
0.121,0.879,0
0.16,0.84,0
0,1,0
0.065,0.797,0.137
0.105,0.754,0.142
0.049,0.951,0
0.142,0.788,0.069
0.509,0.491,0
0.065,0.838,0.097
0,0.936,0.064
0.16,0.747,0.093
0.312,0.688,0
0.161,0.807,0.032
0,1,0
0,0.758,0.242
0.148,0.852,0
0.155,0.632,0.212
0.252,0.748,0
0.064,0.936,0
0.284,0.627,0.089
0.09,0.91,0
0.259,0.615,0.126
0.069,0.742,0.189
0.062,0.838,0.1
0.335,0.665,0
0,1,0
0.302,0.652,0.046
0.138,0.814,0.048
0.204,0.768,0.028
0.133,0.704,0.163
0.187,0.694,0.119
0.172,0.792,0.036
0,1,0
0.087,0.913,0
0.098,0.793,0.109
0.023,0.839,0.138
0.052,0.841,0.107
0,0.825,0.175
0.165,0.771,0.064
0.128,0.773,0.099
0.088,0.797,0.115
0,0.701,0.299
0.043,0.9,0.057
0,0.788,0.212
0,1,0
0.153,0.789,0.058
0,0.895,0.105
0,1,0
0.076,0.88,0.044
0.053,0.947,0
0,1,0
0,0.652,0.348
0.032,0.968,0
0.123,0.877,0
0,1,0
0,1,0
0,0.888,0.112
0.055,0.945,0
0,0.956,0.044
0,0.928,0.072
0.082,0.918,0
0.167,0.706,0.127
0.195,0.766,0.039
0.104,0.813,0.082
0,1,0
0.067,0.933,0
0.068,0.834,0.098
0.036,0.923,0.041
0,0.891,0.109
0.064,0.821,0.116
0,0.835,0.165
0,0.739,0.261
0,0.889,0.111
0.048,0.888,0.064
0.065,0.894,0.041
0.161,0.839,0
0,0.86,0.14
0.072,0.894,0.034
0,0.901,0.099
0.109,0.891,0
0,1,0
0.079,0.816,0.105
0.026,0.776,0.199
0.041,0.853,0.106
0.05,0.808,0.142
0.058,0.798,0.144
0.192,0.808,0
0.257,0.743,0
0.121,0.801,0.078
0,0.946,0.054
0.063,0.806,0.13
0.137,0.863,0
0.122,0.878,0
0.038,0.906,0.055
0,1,0
0,1,0
0.112,0.888,0
0,0.873,0.127
0,1,0
0.244,0.756,0
0,1,0
0.139,0.861,0
0,1,0
0.142,0.777,0.081
0.053,0.845,0.102
0,0.944,0.056
0.091,0.868,0.04
0.09,0.91,0
0,0.791,0.209
0.047,0.953,0
0.181,0.652,0.167
0.071,0.929,0
0,0.937,0.063
0.099,0.901,0
0.108,0.796,0.096
0.165,0.779,0.056
0,0.826,0.174
0,1,0
0,0.876,0.124
0.163,0.837,0
0.205,0.753,0.043
0.225,0.775,0
0.083,0.828,0.089
0.129,0.871,0
0,1,0
0.16,0.84,0
0,1,0
0.152,0.848,0
0.201,0.799,0
0.158,0.575,0.267
0,0.905,0.095
0.07,0.93,0
0,0.917,0.083
0,1,0
0,1,0
0.196,0.743,0.06
0,0.896,0.104
0,1,0
0,0.956,0.044
0,1,0
0,1,0
0,0.813,0.187
0,1,0
0,1,0
0.074,0.828,0.099
0,0.859,0.141
0.071,0.929,0
0,0.843,0.157
0,0.945,0.055
0.072,0.928,0
0,1,0
0,1,0
0.109,0.891,0
0.162,0.838,0
0.22,0.682,0.098
0.063,0.857,0.08
0.119,0.881,0
0.089,0.88,0.031
0.098,0.902,0
0.087,0.913,0
0.054,0.889,0.057
0,0.718,0.282
0,1,0
0.067,0.77,0.162
0,0.875,0.125
0,0.896,0.104
0.044,0.905,0.051
0,1,0
0,1,0
0,1,0
0,1,0
0.068,0.932,0
0.31,0.649,0.042
0.161,0.698,0.141
0.066,0.873,0.061
0.159,0.747,0.094
0.044,0.866,0.09
0.116,0.531,0.353
0,0.815,0.185
0.084,0.729,0.186
0.141,0.74,0.119
0,0.928,0.072
0.21,0.749,0.041
0.052,0.898,0.05
0.168,0.832,0
0.282,0.718,0
0,0.9,0.1
0,0.929,0.071
0.086,0.914,0
0.188,0.812,0
0.139,0.861,0
0,0.903,0.097
0.197,0.768,0.034
0.061,0.73,0.209
0,1,0
0,0.853,0.147
0,1,0
0.131,0.869,0
0.171,0.695,0.134
0.037,0.817,0.146
0,1,0
0.294,0.53,0.176
0.125,0.875,0
0.335,0.665,0
0,1,0
0.13,0.87,0
0.089,0.911,0
0,1,0
0.073,0.927,0
0.216,0.784,0
0,0.886,0.114
0,0.853,0.147
0,1,0
0,1,0
0.058,0.942,0
0.103,0.897,0
0,0.901,0.099
0.161,0.749,0.09
0.052,0.948,0
0,0.809,0.191
0,1,0
0.116,0.884,0
0.09,0.91,0
0,0.883,0.117
0.052,0.807,0.141
0,0.954,0.046
0,0.861,0.139
0,0.873,0.127
0.106,0.777,0.117
0.18,0.745,0.075
0.18,0.82,0
0,1,0
0.104,0.821,0.075
0.094,0.906,0
0,1,0
0.191,0.728,0.081
0,0.906,0.094
0.115,0.885,0
0.075,0.802,0.123
0,0.885,0.115
0.133,0.732,0.135
0,1,0
0,0.672,0.328
0,1,0
0.08,0.776,0.144
0,1,0
0.097,0.682,0.221
0,1,0
0.237,0.763,0
0,0.862,0.138
0,0.74,0.26
0.096,0.786,0.118
0,1,0
0,0.849,0.151
0,0.851,0.149
0,0.533,0.467
0.155,0.718,0.128
0.205,0.795,0
0.204,0.538,0.258
0.131,0.869,0
0.187,0.813,0
0.247,0.753,0
0,1,0
0,1,0
0.239,0.691,0.07
0.131,0.815,0.054
0,0.832,0.168
0,0.804,0.196
0,0.917,0.083
0.185,0.732,0.083
0.246,0.754,0
0,0.678,0.322
0,1,0
0.349,0.651,0
0,1,0
0.211,0.789,0
0,1,0
0,0.92,0.08
0.091,0.674,0.235
0.187,0.557,0.256
0,0.663,0.337
0,1,0
0.177,0.823,0
0.057,0.661,0.282
0.232,0.768,0
0.469,0.394,0.137
0,1,0
0.365,0.575,0.06
0.092,0.781,0.127
0.214,0.632,0.155
0.128,0.641,0.232
0.533,0.467,0
0.067,0.623,0.311
0.072,0.828,0.1
0,0.807,0.193
0.072,0.778,0.15
0,0.896,0.104
0.084,0.83,0.086
0,0.839,0.161
0.139,0.654,0.207
0.294,0.525,0.18
0,1,0
0,0.585,0.415
0,0.856,0.144
0,1,0
0.098,0.902,0
0.109,0.737,0.154
0.206,0.794,0
0,1,0
0.099,0.809,0.092
0.414,0.586,0
0.134,0.735,0.131
0,1,0
0,1,0
0.149,0.851,0
0.343,0.657,0
0.066,0.795,0.14
0.164,0.712,0.124
0.483,0.517,0
0.1,0.716,0.184
0.471,0.412,0.117
0.121,0.756,0.124
0.186,0.814,0
0.152,0.848,0
0.083,0.755,0.161
0,1,0
0.377,0.623,0
0.136,0.693,0.171
0.088,0.821,0.091
0,1,0
0,1,0
0,1,0
0.243,0.671,0.086
0,1,0
0.28,0.72,0
0,0.738,0.262
0.089,0.747,0.164
0.142,0.654,0.204
0.06,0.769,0.171
0.125,0.712,0.162
0.083,0.662,0.255
0.236,0.572,0.192
0.093,0.77,0.137
0,0.844,0.156
0,1,0
0.091,0.798,0.111
0.11,0.705,0.186
0,0.796,0.204
0.139,0.78,0.082
0,1,0
0.156,0.844,0
0,0.882,0.118
0,1,0
0,0.832,0.168
0,1,0
0,0.821,0.179
0.075,0.925,0
0,1,0
0,0.877,0.123
0.068,0.932,0
0.093,0.907,0
0,1,0
0,1,0
0,1,0
0.169,0.831,0
0.048,0.659,0.293
0,1,0
0,1,0
0.133,0.761,0.106
0.055,0.945,0
0.077,0.566,0.357
0.044,0.88,0.075
0,1,0
0,1,0
0.291,0.709,0
0.107,0.79,0.103
0,0.754,0.246
0.47,0.394,0.136
0.059,0.731,0.21
0.095,0.741,0.164
0.062,0.856,0.082
0.309,0.691,0
0.132,0.707,0.16
0.385,0.55,0.065
0.097,0.818,0.085
0.052,0.829,0.119
0.1,0.9,0
0.094,0.906,0
0.115,0.732,0.153
0.058,0.572,0.37
0.118,0.793,0.089
0.115,0.832,0.053
0.076,0.729,0.195
0.115,0.742,0.143
0.137,0.791,0.072
0.216,0.784,0
0.164,0.836,0
0,1,0
0.053,0.947,0
0,0.75,0.25
0.205,0.522,0.273
0.267,0.689,0.045
0,1,0
0.162,0.838,0
0,1,0
0.061,0.801,0.138
0,0.942,0.058
0,0.75,0.25
0,0.923,0.077
0,1,0
0.077,0.811,0.112
0.087,0.84,0.072
0.1,0.752,0.147
0.043,0.769,0.188
0,0.63,0.37
0.07,0.93,0
0.066,0.934,0
0,1,0
0,0.947,0.053
0,0.873,0.127
0,1,0
0.288,0.712,0
0.23,0.685,0.085
0,0.882,0.118
0,0.863,0.137
0.147,0.724,0.129
0,0.944,0.056
0.074,0.755,0.171
0,0.869,0.131
0,0.921,0.079
0.062,0.704,0.234
0.071,0.642,0.287
0.183,0.73,0.087
0.159,0.476,0.364
0.064,0.653,0.282
0.223,0.685,0.092
0,0.764,0.236
0.059,0.674,0.267
0.086,0.914,0
0.053,0.747,0.199
0.242,0.551,0.207
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.235,0.765,0
0,1,0
0.302,0.61,0.088
0,0.691,0.309
0.168,0.657,0.176
0.07,0.714,0.216
0,0.894,0.106
0,0.856,0.144
0.257,0.743,0
0,0.706,0.294
0.182,0.55,0.268
0.047,0.822,0.13
0.053,0.84,0.107
0.15,0.774,0.076
0.216,0.637,0.147
0.104,0.789,0.107
0.061,0.51,0.429
0.122,0.621,0.257
0.091,0.747,0.162
0.047,0.852,0.101
0,0.713,0.287
0,0.821,0.179
0,1,0
0.156,0.773,0.071
0.23,0.664,0.106
0,0.816,0.184
0.272,0.653,0.075
0.162,0.838,0
0.165,0.712,0.122
0.248,0.676,0.077
0.106,0.704,0.19
0.066,0.658,0.276
0,1,0
0,0.83,0.17
0,0.813,0.187
0.226,0.672,0.102
0.194,0.678,0.128
0.041,0.847,0.112
0.108,0.786,0.106
0.252,0.574,0.174
0.179,0.821,0
0.139,0.861,0
0,0.856,0.144
0.237,0.734,0.028
0.115,0.885,0
0.154,0.846,0
0.116,0.731,0.153
0,1,0
0.164,0.836,0
0.09,0.91,0
0,0.93,0.07
0.089,0.826,0.085
0.127,0.701,0.172
0.08,0.86,0.061
0.353,0.647,0
0.156,0.844,0
0.259,0.683,0.058
0,0.923,0.077
0.18,0.659,0.161
0,0.846,0.154
0.293,0.648,0.059
0.105,0.744,0.15
0,0.763,0.237
0.207,0.793,0
0.08,0.92,0
0.089,0.824,0.087
0.246,0.674,0.08
0.086,0.914,0
0.118,0.803,0.079
0.156,0.791,0.053
0,1,0
0,1,0
0,1,0
0.419,0.532,0.049
0,1,0
0.104,0.896,0
0,1,0
0.218,0.667,0.115
0,0.846,0.154
0.164,0.836,0
0.103,0.897,0
0.175,0.683,0.142
0,1,0
0.112,0.888,0
0.105,0.895,0
0.076,0.924,0
0.11,0.89,0
0.112,0.888,0
0.241,0.688,0.071
0.191,0.719,0.09
0.106,0.812,0.082
0.14,0.813,0.047
0.093,0.828,0.079
0.11,0.89,0
0.044,0.728,0.228
0,0.784,0.216
0.153,0.847,0
0.148,0.852,0
0.157,0.684,0.158
0.321,0.57,0.108
0.129,0.782,0.089
0.132,0.868,0
0.288,0.612,0.1
0,0.937,0.063
0.156,0.844,0
0.246,0.716,0.038
0.065,0.878,0.057
0.06,0.764,0.176
0.067,0.893,0.04
0.12,0.814,0.066
0.242,0.561,0.197
0.142,0.599,0.258
0.135,0.71,0.155
0.231,0.769,0
0.302,0.634,0.064
0.124,0.825,0.051
0.121,0.792,0.086
0.204,0.796,0
0.112,0.825,0.064
0.279,0.552,0.169
0.147,0.819,0.034
0.142,0.677,0.181
0.083,0.833,0.085
0.178,0.648,0.174
0.152,0.553,0.294
0.21,0.563,0.227
0,1,0
0,1,0
0.182,0.781,0.038
0.129,0.649,0.222
0.194,0.806,0
0.103,0.897,0
0,0.86,0.14
0.075,0.925,0
0.044,0.956,0
0.159,0.71,0.132
0.149,0.851,0
0.409,0.591,0
0.146,0.782,0.071
0,0.891,0.109
0.09,0.91,0
0.159,0.759,0.082
0,0.671,0.329
0.273,0.691,0.036
0.055,0.808,0.137
0.229,0.725,0.046
0.329,0.671,0
0.358,0.642,0
0.467,0.503,0.03
0.304,0.632,0.064
0.191,0.809,0
0.235,0.678,0.087
0.256,0.649,0.095
0.14,0.79,0.07
0.246,0.754,0
0.065,0.732,0.203
0.118,0.816,0.066
0,1,0
0,0.836,0.164
0.315,0.685,0
0.361,0.467,0.172
0.103,0.838,0.059
0.296,0.543,0.161
0.203,0.797,0
0,0.891,0.109
0.133,0.568,0.299
0,0.767,0.233
0,0.848,0.152
0.104,0.759,0.136
0.161,0.839,0
0.078,0.922,0
0.198,0.749,0.053
0,1,0
0.097,0.767,0.136
0,1,0
0.352,0.544,0.104
0.208,0.792,0
0.191,0.809,0
0,0.763,0.237
0,0.923,0.077
0.171,0.656,0.173
0,0.831,0.169
0,0.658,0.342
0,1,0
0,0.826,0.174
0.074,0.683,0.243
0.52,0.48,0
0.212,0.721,0.068
0.162,0.615,0.223
0.232,0.61,0.158
0.114,0.83,0.056
0.253,0.628,0.119
0.217,0.648,0.135
0.301,0.517,0.182
0.387,0.475,0.137
0,0.759,0.241
0.123,0.877,0
0.086,0.914,0
0.042,0.738,0.219
0.332,0.587,0.082
0.09,0.672,0.238
0.176,0.824,0
0.066,0.775,0.159
0.094,0.906,0
0,1,0
0.083,0.917,0
0.057,0.62,0.323
0.162,0.67,0.168
0.311,0.689,0
0.172,0.695,0.134
0.205,0.724,0.071
0.178,0.595,0.227
0,1,0
0,0.821,0.179
0.282,0.718,0
0.184,0.608,0.208
0,0.825,0.175
0.057,0.826,0.117
0.099,0.82,0.08
0,0.802,0.198
0.098,0.801,0.101
0,0.873,0.127
0,0.855,0.145
0.155,0.845,0
0.107,0.778,0.115
0,1,0
0.309,0.691,0
0.233,0.499,0.269
0,1,0
0.142,0.78,0.079
0.195,0.805,0
0.218,0.634,0.148
0,0.925,0.075
0.189,0.811,0
0,0.779,0.221
0,0.761,0.239
0.123,0.715,0.161
0.136,0.647,0.217
0.055,0.806,0.139
0.091,0.589,0.32
0.052,0.948,0
0.151,0.713,0.137
0.063,0.803,0.133
0.067,0.655,0.278
0.261,0.549,0.19
0,0.872,0.128
0.091,0.657,0.252
0.105,0.795,0.1
0.36,0.64,0
0.141,0.757,0.102
0.113,0.887,0
0.176,0.824,0
0.109,0.846,0.045
0.282,0.718,0
0.103,0.825,0.072
0.174,0.572,0.255
0,0.856,0.144
0.039,0.801,0.161
0.337,0.602,0.061
0,0.841,0.159
0.11,0.672,0.218
0,0.713,0.287
0,1,0
0.137,0.696,0.168
0.062,0.693,0.245
0.11,0.605,0.285
0.393,0.607,0
0,1,0
0,0.799,0.201
0,0.904,0.096
0,1,0
0,1,0
0.107,0.893,0
0.232,0.768,0
0.205,0.795,0
0,1,0
0.074,0.864,0.062
0,1,0
0.207,0.793,0
0.141,0.859,0
0.105,0.895,0
0.094,0.838,0.068
0.305,0.695,0
0.294,0.706,0
0.34,0.66,0
0.139,0.861,0
0.318,0.682,0
0.123,0.781,0.096
0.177,0.823,0
0,1,0
0.125,0.833,0.042
0.085,0.915,0
0.097,0.869,0.034
0.164,0.745,0.091
0.245,0.755,0
0.077,0.923,0
0.116,0.884,0
0.163,0.837,0
0,1,0
0,0.87,0.13
0.225,0.775,0
0,1,0
0.065,0.9,0.035
0.072,0.928,0
0.313,0.687,0
0,1,0
0,1,0
0.123,0.877,0
0.077,0.923,0
0.272,0.728,0
0,1,0
0.11,0.89,0
0.219,0.781,0
0.196,0.804,0
0.267,0.733,0
0.079,0.921,0
0.099,0.901,0
0.074,0.885,0.041
0.111,0.889,0
0.101,0.899,0
0.181,0.819,0
0.108,0.892,0
0.18,0.82,0
0,0.838,0.162
0.143,0.808,0.049
0.349,0.651,0
0.138,0.862,0
0,1,0
0.105,0.722,0.173
0.097,0.903,0
0.157,0.843,0
0.195,0.805,0
0,1,0
0.321,0.679,0
0.239,0.761,0
0.146,0.811,0.043
0.067,0.933,0
0.16,0.84,0
0.253,0.595,0.152
0,0.757,0.243
0.16,0.84,0
0,0.879,0.121
0,0.894,0.106
0.094,0.906,0
0.047,0.763,0.19
0,1,0
0.146,0.854,0
0,0.771,0.229
0.056,0.944,0
0.06,0.94,0
0.149,0.403,0.448
0.079,0.697,0.224
0.211,0.724,0.065
0.066,0.869,0.064
0.06,0.72,0.22
0.421,0.514,0.065
0.174,0.777,0.049
0.11,0.83,0.06
0.087,0.913,0
0,1,0
0.076,0.821,0.103
0.271,0.666,0.063
0.281,0.661,0.058
0.262,0.738,0
0.193,0.807,0
0.212,0.788,0
0.186,0.814,0
0,1,0
0.184,0.768,0.048
0.081,0.845,0.074
0.288,0.622,0.09
0.185,0.732,0.083
0.165,0.835,0
0.052,0.948,0
0.067,0.77,0.163
0,1,0
0,1,0
0.149,0.796,0.054
0.131,0.869,0
0.24,0.76,0
0.202,0.743,0.055
0,0.91,0.09
0.133,0.805,0.062
0.145,0.534,0.321
0.068,0.657,0.275
0,0.928,0.072
0.153,0.636,0.211
0.078,0.746,0.176
0.083,0.714,0.203
0.082,0.737,0.181
0,0.764,0.236
0.301,0.699,0
0.146,0.728,0.126
0.151,0.799,0.05
0,0.926,0.074
0.104,0.666,0.23
0,0.881,0.119
0,1,0
0.074,0.757,0.169
0.28,0.642,0.078
0,1,0
0.086,0.749,0.165
0.179,0.76,0.061
0.11,0.553,0.337
0,0.671,0.329
0.085,0.778,0.137
0.18,0.756,0.064
0.081,0.787,0.132
0.162,0.838,0
0.158,0.842,0
0,0.821,0.179
0,0.627,0.373
0.227,0.526,0.248
0.085,0.814,0.101
0.109,0.594,0.297
0,1,0
0.19,0.635,0.175
0.071,0.728,0.202
0,0.717,0.283
0.073,0.589,0.338
0.137,0.75,0.113
0.219,0.62,0.161
0.164,0.647,0.189
0.14,0.767,0.093
0.174,0.761,0.066
0.319,0.598,0.083
0.213,0.593,0.195
0.046,0.857,0.097
0.385,0.577,0.038
0.304,0.588,0.109
0,1,0
0.28,0.72,0
0,1,0
0.274,0.726,0
0,0.729,0.271
0.097,0.767,0.136
0,0.861,0.139
0.303,0.618,0.079
0.336,0.664,0
0.275,0.671,0.053
0.259,0.741,0
0.271,0.535,0.195
0.111,0.84,0.05
0.244,0.756,0
0.127,0.75,0.124
0.256,0.744,0
0.066,0.58,0.354
0.271,0.729,0
0.112,0.839,0.049
0.29,0.637,0.073
0.076,0.772,0.152
0.1,0.732,0.168
0,0.873,0.127
0.109,0.702,0.189
0.097,0.791,0.112
0.119,0.645,0.235
0,1,0
0.122,0.755,0.123
0.166,0.834,0
0.129,0.54,0.331
0.073,0.752,0.175
0.168,0.832,0
0.224,0.693,0.082
0.286,0.66,0.053
0.143,0.709,0.148
0,0.843,0.157
0.085,0.827,0.088
0.16,0.691,0.149
0.242,0.672,0.086
0.168,0.832,0
0.198,0.802,0
0.306,0.6,0.094
0.159,0.841,0
0.143,0.857,0
0,1,0
0.086,0.805,0.109
0.112,0.785,0.104
0.232,0.727,0.041
0.117,0.883,0
0.189,0.74,0.071
0.31,0.69,0
0.083,0.917,0
0.131,0.869,0
0.109,0.891,0
0.17,0.83,0
0.264,0.647,0.089
0.109,0.81,0.082
0.114,0.694,0.192
0.11,0.89,0
0,0.804,0.196
0.13,0.8,0.069
0.075,0.797,0.128
0,0.7,0.3
0,1,0
0.098,0.73,0.172
0.152,0.693,0.155
0.141,0.786,0.073
0,0.525,0.475
0,0.897,0.103
0.133,0.544,0.323
0.144,0.856,0
0,0.739,0.261
0.129,0.801,0.07
0.074,0.714,0.212
0.057,0.792,0.151
0,0.905,0.095
0,1,0
0.087,0.913,0
0.098,0.902,0
0.158,0.842,0
0,0.829,0.171
0.092,0.908,0
0,0.934,0.066
0,0.935,0.065
0.107,0.893,0
0,0.822,0.178
0.069,0.837,0.094
0.223,0.777,0
0,0.715,0.285
0,0.907,0.093
0,0.795,0.205
0.203,0.502,0.296
0.24,0.76,0
0.051,0.855,0.093
0,0.775,0.225
0.085,0.915,0
0,0.817,0.183
0,0.9,0.1
0,0.888,0.112
0.087,0.816,0.098
0.125,0.828,0.047
0.143,0.6,0.257
0.214,0.786,0
0.046,0.868,0.085
0.107,0.893,0
0,1,0
0,1,0
0,0.903,0.097
0,1,0
0.058,0.871,0.071
0.217,0.783,0
0,1,0
0.184,0.816,0
0.193,0.727,0.08
0.089,0.911,0
0,1,0
0.085,0.915,0
0,0.902,0.098
0,0.883,0.117
0.196,0.67,0.134
0,1,0
0,0.898,0.102
0,1,0
0,0.892,0.108
0.093,0.907,0
0.089,0.911,0
0.058,0.636,0.307
0,0.67,0.33
0.076,0.826,0.098
0.074,0.926,0
0.255,0.745,0
0.151,0.849,0
0.215,0.517,0.268
0.099,0.778,0.123
0.082,0.918,0
0,0.803,0.197
0.084,0.811,0.104
0.138,0.862,0
0,1,0
0.093,0.739,0.168
0.123,0.697,0.18
0.067,0.869,0.064
0.137,0.708,0.155
0.054,0.681,0.265
0.133,0.736,0.13
0.133,0.668,0.198
0.045,0.955,0
0.336,0.664,0
0,0.943,0.057
0.142,0.683,0.176
0.192,0.567,0.24
0.216,0.73,0.055
0.145,0.74,0.114
0.154,0.846,0
0.067,0.798,0.134
0,1,0
0.257,0.411,0.332
0.296,0.557,0.148
0.152,0.722,0.126
0.211,0.744,0.045
0,0.932,0.068
0.172,0.742,0.086
0.138,0.71,0.153
0,0.952,0.048
0,0.936,0.064
0,0.778,0.222
0.119,0.759,0.122
0.117,0.714,0.17
0,0.842,0.158
0,0.96,0.04
0.223,0.689,0.088
0.065,0.828,0.107
0.055,0.945,0
0.097,0.865,0.038
0.061,0.846,0.093
0.075,0.925,0
0,0.736,0.264
0.045,0.816,0.139
0.086,0.914,0
0.276,0.724,0
0.076,0.891,0.033
0.278,0.722,0
0.229,0.726,0.045
0.145,0.809,0.047
0.237,0.681,0.082
0.151,0.805,0.044
0,0.915,0.085
0.174,0.676,0.15
0.196,0.681,0.123
0.133,0.621,0.246
0.049,0.866,0.085
0,0.726,0.274
0,0.881,0.119
0.251,0.689,0.059
0,0.873,0.127
0.061,0.756,0.184
0,0.947,0.053
0.092,0.81,0.098
0.322,0.432,0.246
0.042,0.849,0.109
0.14,0.731,0.129
0.158,0.757,0.084
0.123,0.877,0
0.069,0.863,0.068
0.061,0.784,0.155
0.078,0.744,0.178
0.149,0.759,0.092
0.066,0.934,0
0.283,0.629,0.088
0.072,0.928,0
0.133,0.788,0.079
0.222,0.628,0.15
0.196,0.666,0.138
0,0.959,0.041
0.227,0.773,0
0.106,0.894,0
0.093,0.907,0
0.206,0.794,0
0,0.93,0.07
0,1,0
0.098,0.902,0
0.05,0.95,0
0,0.831,0.169
0,1,0
0.191,0.749,0.06
0,0.687,0.313
0,0.836,0.164
0.048,0.827,0.124
0,0.911,0.089
0.092,0.908,0
0,1,0
0,0.948,0.052
0,0.895,0.105
0.083,0.73,0.187
0,0.857,0.143
0.092,0.908,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.059,0.857,0.084
0,1,0
0.117,0.682,0.201
0.12,0.88,0
0.079,0.921,0
0.055,0.945,0
0.18,0.82,0
0.36,0.581,0.059
0.052,0.719,0.229
0,0.894,0.106
0,1,0
0,1,0
0,0.893,0.107
0.121,0.879,0
0.265,0.735,0
0,1,0
0.233,0.767,0
0,1,0
0.169,0.668,0.163
0,1,0
0,0.888,0.112
0.094,0.836,0.07
0,1,0
0.277,0.723,0
0,1,0
0.156,0.844,0
0.159,0.759,0.082
0.05,0.95,0
0.138,0.78,0.082
0,0.872,0.128
0.065,0.803,0.132
0.165,0.835,0
0.213,0.724,0.063
0.114,0.822,0.064
0,1,0
0.096,0.904,0
0.272,0.728,0
0.243,0.757,0
0.258,0.687,0.054
0.289,0.662,0.049
0,0.954,0.046
0.329,0.6,0.071
0.108,0.787,0.105
0.179,0.821,0
0,0.894,0.106
0,0.908,0.092
0,1,0
0,0.695,0.305
0,0.953,0.047
0,0.923,0.077
0.158,0.842,0
0.094,0.839,0.067
0,1,0
0.069,0.853,0.078
0.29,0.653,0.057
0,0.851,0.149
0.128,0.872,0
0.034,0.914,0.052
0.136,0.864,0
0,0.91,0.09
0.241,0.724,0.036
0,1,0
0.153,0.847,0
0,1,0
0,1,0
0,1,0
0,0.808,0.192
0.159,0.841,0
0.124,0.876,0
0,1,0
0.134,0.866,0
0.278,0.722,0
0.131,0.869,0
0.183,0.817,0
0.322,0.678,0
0,0.902,0.098
0.153,0.778,0.069
0.185,0.815,0
0.341,0.659,0
0.311,0.689,0
0.2,0.8,0
0.32,0.68,0
0.087,0.913,0
0.063,0.937,0
0.424,0.576,0
0.225,0.775,0
0.236,0.764,0
0.17,0.83,0
0,0.815,0.185
0.282,0.718,0
0.089,0.911,0
0.074,0.851,0.074
0.263,0.677,0.06
0.071,0.841,0.088
